N_POINTS,PRES,TEMP,PSAL,LATITUDE,LONGITUDE,TIME
700,140.3,17.473,40.031,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
701,141.1,17.401,40.038,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
702,141.8,17.41,40.048,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
703,142.9,17.451,40.093,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
704,144.0,17.357,40.097,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
705,144.7,17.3,40.094,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
706,145.8,17.179,40.095,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
707,147.0,17.045,40.101,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
708,147.8,16.952,40.1,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
709,149.0,16.787,40.094,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
710,150.2,16.662,40.078,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
711,151.0,16.57,40.08,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
712,151.8,16.485,40.078,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
713,152.7,16.414,40.079,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
714,153.9,16.355,40.101,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
715,155.3,16.292,40.105,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
716,156.2,16.264,40.103,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
717,157.0,16.184,40.109,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
718,157.9,16.142,40.108,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
719,158.8,16.143,40.104,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
720,159.7,16.135,40.099,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
721,160.6,16.089,40.094,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
722,161.9,16.016,40.095,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
723,163.3,15.945,40.096,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
724,164.2,15.866,40.1,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
725,165.1,15.805,40.1,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
726,166.0,15.761,40.095,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
727,167.0,15.708,40.089,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
728,167.9,15.684,40.076,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
729,168.9,15.64,40.071,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
730,169.8,15.523,40.081,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
731,170.7,15.456,40.08,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
732,171.7,15.411,40.074,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
733,172.6,15.359,40.074,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
734,173.6,15.302,40.069,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
735,174.6,15.195,40.076,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
736,175.6,15.086,40.08,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
737,176.5,15.072,40.074,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
738,177.5,15.047,40.079,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
739,178.5,15.004,40.076,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
740,179.5,15.007,40.067,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
741,180.9,14.965,40.059,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
742,182.4,14.939,40.052,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
743,183.3,14.924,40.044,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
744,184.3,14.866,40.041,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
745,185.3,14.809,40.038,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
746,186.2,14.761,40.04,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
747,187.2,14.718,40.046,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
748,188.1,14.689,40.045,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
749,189.1,14.599,40.057,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
750,190.1,14.527,39.981,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
751,191.1,14.485,39.97,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
752,192.0,14.479,40.062,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
753,193.9,14.347,40.063,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
754,195.1,14.276,40.066,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
755,196.1,14.241,40.068,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
756,197.0,14.219,40.062,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
757,198.0,14.17,40.064,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
758,199.0,14.093,40.069,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
759,200.0,14.032,40.07,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
760,212.4,13.495,40.116,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
761,238.0,12.721,40.209,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
762,262.9,12.179,40.172,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
763,287.9,11.839,40.211,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
764,313.1,11.514,40.287,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
765,338.7,11.2,40.294,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
766,363.0,10.958,40.305,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
767,387.7,10.705,40.316,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
768,412.6,10.505,40.36,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
769,437.7,10.306,40.373,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
770,462.9,10.125,40.379,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
771,487.8,9.925,40.386,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
772,512.6,9.711,40.394,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
773,537.7,9.505,40.397,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
774,563.1,9.294,40.346,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
775,588.8,9.091,40.352,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
776,613.0,8.903,40.351,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
777,637.8,8.769,40.351,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
778,662.8,8.658,40.352,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
779,688.1,8.542,40.358,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
780,712.9,8.406,40.364,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
781,737.7,8.243,40.368,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
782,762.7,8.069,40.371,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
783,787.8,7.89,40.366,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
784,813.2,7.731,40.334,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
785,837.6,7.615,40.356,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
786,862.7,7.46,40.383,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
787,888.0,7.279,40.384,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
788,912.9,7.091,40.387,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
789,937.6,6.923,40.392,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
790,962.7,6.773,40.413,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
791,987.6,6.617,40.431,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
792,1012.4,6.463,40.431,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
793,1038.1,6.319,40.411,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
794,1062.5,6.188,40.406,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
795,1087.5,6.068,40.408,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
796,1112.5,5.969,40.404,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
797,1137.8,5.864,40.401,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
798,1162.9,5.754,40.404,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
799,1187.8,5.641,40.408,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
800,1212.9,5.533,40.416,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
801,1238.1,5.413,40.426,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
802,1263.0,5.32,40.426,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
803,1287.9,5.215,40.43,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
804,1313.7,5.109,40.433,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
805,1337.6,5.005,40.434,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
806,1362.5,4.901,40.434,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
807,1387.5,4.797,40.447,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
808,1412.8,4.691,40.492,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
809,1438.2,4.591,40.492,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
810,1463.2,4.496,40.505,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
811,1488.2,4.382,40.505,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
812,1513.8,4.25,40.507,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
813,1537.7,4.129,40.512,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
814,1562.8,4.033,40.517,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
815,1588.0,3.903,40.517,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
816,1613.1,3.807,40.52,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
817,1638.1,3.685,40.537,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
818,1664.0,3.597,40.55,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
819,1687.7,3.509,40.55,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
820,1712.7,3.416,40.55,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
821,1738.0,3.341,40.549,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
822,1762.9,3.258,40.548,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
823,1787.8,3.178,40.575,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
824,1812.9,3.125,40.611,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
825,1837.8,3.076,40.615,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
826,1863.1,3.008,40.62,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
827,1888.2,2.948,40.621,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
828,1913.3,2.898,40.62,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
829,1938.9,2.835,40.618,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
830,1962.7,2.775,40.615,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
831,1981.0,2.746,40.614,10.766666666666667,85.53333333333333,2020-01-04 04:06:04
832,0.3,27.563,34.257,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
833,1.0,27.578,34.24,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
834,1.9,27.547,34.26,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
835,3.0,27.544,34.259,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
836,3.8,27.528,34.266,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
837,4.9,27.526,34.262,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
838,6.1,27.522,34.259,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
839,6.9,27.519,34.259,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
840,7.7,27.514,34.255,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
841,8.9,27.528,34.263,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
842,10.1,27.564,34.289,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
843,10.8,27.628,34.319,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
844,12.0,27.769,34.402,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
845,13.2,27.929,34.518,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
846,14.2,27.912,34.566,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
847,15.1,27.927,34.607,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
848,16.0,27.927,34.608,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
849,16.9,27.927,34.607,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
850,17.8,27.932,34.609,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
851,18.8,27.928,34.616,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
852,19.8,27.923,34.619,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
853,20.7,27.913,34.621,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
854,21.7,27.909,34.622,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
855,22.7,27.903,34.618,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
856,23.7,27.906,34.622,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
857,24.6,27.904,34.623,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
858,25.6,27.903,34.623,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
859,26.6,27.901,34.623,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
860,27.6,27.893,34.624,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
861,28.6,27.89,34.623,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
862,29.6,27.89,34.624,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
863,30.6,27.885,34.621,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
864,31.6,27.886,34.623,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
865,32.5,27.887,34.627,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
866,33.9,27.895,34.629,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
867,35.4,27.896,34.634,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
868,36.4,27.894,34.632,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
869,37.3,27.887,34.632,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
870,38.3,27.887,34.631,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
871,39.3,27.89,34.631,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
872,40.2,27.894,34.637,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
873,41.2,27.895,34.637,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
874,42.2,27.894,34.64,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
875,43.2,27.894,34.638,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
876,44.1,27.892,34.636,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
877,45.0,27.888,34.638,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
878,45.9,27.901,34.66,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
879,47.9,27.715,34.669,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
880,49.0,27.689,34.663,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
881,49.9,27.674,34.66,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
882,51.0,27.65,34.66,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
883,51.7,27.644,34.662,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
884,52.8,27.706,34.68,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
885,54.0,27.769,34.733,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
886,54.8,27.948,34.876,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
887,55.9,28.023,34.92,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
888,57.1,28.223,35.047,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
889,57.9,28.257,35.118,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
890,58.8,28.258,35.16,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
891,60.0,28.224,35.193,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
892,61.2,28.199,35.228,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
893,62.0,27.971,35.234,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
894,62.9,27.834,35.256,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
895,63.8,27.808,35.281,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
896,64.6,27.869,35.307,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
897,66.1,27.75,35.372,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
898,67.0,27.365,35.293,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
899,67.9,26.958,35.323,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
900,68.9,26.809,35.41,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
901,69.9,26.789,35.449,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
902,71.0,26.86,35.576,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
903,71.7,26.883,35.681,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
904,72.5,26.873,35.685,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
905,73.9,26.263,35.761,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
906,75.0,26.128,35.761,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
907,75.8,25.942,35.789,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
908,77.0,25.512,35.818,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
909,78.0,25.185,35.832,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
910,78.9,25.068,35.839,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
911,80.0,24.992,35.833,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
912,80.7,24.88,35.824,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
913,81.9,24.409,35.846,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
914,83.3,24.191,35.864,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
915,84.3,24.009,35.895,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
916,85.3,23.862,35.908,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
917,86.3,23.807,35.918,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
918,87.3,23.729,35.929,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
919,88.3,23.612,35.933,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
920,89.3,23.397,35.981,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
921,90.2,23.26,35.976,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
922,92.1,23.154,36.029,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
923,92.8,23.115,36.023,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
924,93.9,22.995,36.016,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
925,95.0,22.841,35.996,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
926,95.7,22.813,35.993,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
927,96.9,22.662,36.009,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
928,98.1,22.538,36.026,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
929,98.9,22.508,36.026,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
930,99.7,22.436,36.031,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
931,100.9,22.138,36.015,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
932,102.1,21.973,36.006,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
933,102.9,21.877,36.009,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
934,103.8,21.755,36.061,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
935,104.6,21.548,36.029,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
936,105.9,21.434,36.036,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
937,107.4,21.158,36.04,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
938,108.3,21.012,36.038,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
939,109.2,20.888,36.027,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
940,110.1,20.817,36.018,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
941,111.9,20.593,36.021,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
942,112.8,20.469,36.018,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
943,113.8,20.418,36.014,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
944,114.8,20.322,36.017,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
945,115.8,20.253,36.011,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
946,116.9,20.045,36.023,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
947,118.0,19.944,36.011,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
948,118.8,19.827,36.014,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
949,119.7,19.725,36.019,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
950,120.9,19.461,36.026,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
951,122.3,19.178,36.047,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
952,123.1,18.991,36.044,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
953,124.0,18.959,36.043,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
954,124.9,18.917,36.045,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
955,125.8,18.856,36.048,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
956,126.7,18.751,36.045,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
957,127.7,18.548,36.059,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
958,128.6,18.324,36.075,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
959,129.5,18.218,36.067,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
960,131.2,17.995,36.073,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
961,131.8,17.987,36.071,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
962,132.8,17.978,36.069,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
963,133.8,17.956,36.065,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
964,134.8,17.863,36.068,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
965,136.0,17.649,36.071,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
966,136.7,17.587,36.076,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
967,137.8,17.53,36.081,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
968,139.0,17.439,36.089,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
969,139.8,17.412,36.081,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
970,140.7,17.297,36.092,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
971,141.9,17.181,36.094,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
972,143.2,17.121,36.093,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
973,144.1,17.086,36.096,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
974,145.0,17.025,36.096,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
975,145.8,16.94,36.099,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
976,146.7,16.83,36.099,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
977,147.6,16.736,36.115,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
978,148.9,16.587,36.115,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
979,150.3,16.49,36.111,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
980,151.2,16.478,36.111,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
981,152.1,16.45,36.113,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
982,153.0,16.393,36.115,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
983,153.9,16.307,36.118,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
984,154.8,16.228,36.129,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
985,155.7,16.22,36.119,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
986,156.6,16.174,36.121,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
987,157.9,16.147,36.122,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
988,159.3,16.057,36.13,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
989,160.2,15.959,36.134,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
990,161.1,15.837,36.136,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
991,162.0,15.774,36.141,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
992,162.9,15.71,36.143,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
993,163.8,15.642,36.145,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
994,164.7,15.601,36.146,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
995,166.0,15.492,36.151,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
996,167.3,15.442,36.15,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
997,168.2,15.436,36.149,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
998,169.1,15.403,36.153,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
999,170.0,15.357,36.153,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1000,170.9,15.275,36.162,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1001,171.8,15.215,36.158,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1002,172.7,15.173,36.16,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1003,173.7,15.141,36.16,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1004,174.6,15.11,36.161,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1005,175.5,15.062,36.164,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1006,176.9,15.005,36.164,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1007,178.3,14.92,36.168,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1008,179.3,14.846,36.172,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1009,180.3,14.766,36.179,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1010,181.3,14.702,36.175,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1011,182.3,14.686,36.177,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1012,183.2,14.639,36.177,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1013,184.1,14.611,36.178,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1014,185.2,14.537,36.183,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1015,186.2,14.494,36.18,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1016,187.2,14.419,36.185,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1017,188.3,14.345,36.189,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1018,189.3,14.329,36.189,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1019,190.4,14.31,36.191,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1020,191.5,14.265,36.194,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1021,192.6,14.236,36.193,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
1022,193.6,14.214,36.196,13.283333333333331,86.63333333333334,2020-01-04 04:12:00
