PROFILE_ID,LATITUDE,LONGITUDE,TIME,PRES,TEMP,PSAL,REGION,MACRO_REGION,PLATFORM_NUMBER,CYCLE_NUMBER,SA,CT,SIGMA0
1,11.415,66.628,2020-01-01 01:51:52+00:00,1310.0,6.1999,35.075461,arabian_sea,Indian Ocean,2901857,234,35.25194025010272,6.066129499472131,27.61216056267631
1,11.415,66.628,2020-01-01 01:51:52+00:00,1320.0,6.16191,35.0734033,arabian_sea,Indian Ocean,2901857,234,35.24994283992558,6.027534689537716,27.61557144773792
1,11.415,66.628,2020-01-01 01:51:52+00:00,1330.0,6.09474,35.067076,arabian_sea,Indian Ocean,2901857,234,35.24365570272663,5.960145209619059,27.619288579963268
1,11.415,66.628,2020-01-01 01:51:52+00:00,1340.0,5.99872,35.058143,arabian_sea,Indian Ocean,2901857,234,35.23474971322953,5.864268484869235,27.6245150855882
1,11.415,66.628,2020-01-01 01:51:52+00:00,1350.0,5.9309400000000005,35.050260099999996,arabian_sea,Indian Ocean,2901857,234,35.22689907911892,5.79631765057087,27.626945009970086
1,11.415,66.628,2020-01-01 01:51:52+00:00,1360.0,5.87983,35.0467275,arabian_sea,Indian Ocean,2901857,234,35.22342064529961,5.744795504145794,27.63069391622139
1,11.415,66.628,2020-01-01 01:51:52+00:00,1370.0,5.82698,35.041110800000006,arabian_sea,Indian Ocean,2901857,234,35.21784758540049,5.691589800460879,27.632976330256042
1,11.415,66.628,2020-01-01 01:51:52+00:00,1380.0,5.77385,35.03566360000001,arabian_sea,Indian Ocean,2901857,234,35.21244485768829,5.638110913691261,27.635392666661573
1,11.415,66.628,2020-01-01 01:51:52+00:00,1390.0,5.683800000000001,35.0278406,arabian_sea,Indian Ocean,2901857,234,35.20465431502872,5.548171160569137,27.64039769560941
1,11.415,66.628,2020-01-01 01:51:52+00:00,1400.0,5.6189599999999995,35.022203,arabian_sea,Indian Ocean,2901857,234,35.199060176201016,5.48313378970988,27.64398790788482
1,11.415,66.628,2020-01-01 01:51:52+00:00,1410.0,5.564900000000001,35.0184582,arabian_sea,Indian Ocean,2901857,234,35.19536837647894,5.428733184640014,27.64772870122215
1,11.415,66.628,2020-01-01 01:51:52+00:00,1420.0,5.52069,35.016259500000004,arabian_sea,Indian Ocean,2901857,234,35.19323303207965,5.384052833637437,27.65148023414804
1,11.415,66.628,2020-01-01 01:51:52+00:00,1430.0,5.42595,35.0072329,arabian_sea,Indian Ocean,2901857,234,35.18423908949923,5.289534446406314,27.65581693681179
1,11.415,66.628,2020-01-01 01:51:52+00:00,1440.0,5.3215900000000005,34.9946663,arabian_sea,Indian Ocean,2901857,234,35.17168719942237,5.185571734391274,27.658369743263847
1,11.415,66.628,2020-01-01 01:51:52+00:00,1450.0,5.217029999999999,34.9809373,arabian_sea,Indian Ocean,2901857,234,35.157966970534005,5.08144094239358,27.65989037868121
1,11.415,66.628,2020-01-01 01:51:52+00:00,1460.0,5.149870000000001,34.976594,arabian_sea,Indian Ocean,2901857,234,35.15367989988725,5.014146679551386,27.664408765420603
1,11.415,66.628,2020-01-01 01:51:52+00:00,1470.0,5.050800000000001,34.9668318,arabian_sea,Indian Ocean,2901857,234,35.14394646190135,4.915408930978427,27.668227721056383
1,11.415,66.628,2020-01-01 01:51:52+00:00,1480.0,5.02695,34.9682332,arabian_sea,Indian Ocean,2901857,234,35.145433151299386,4.890842122422528,27.672238989233165
1,11.415,66.628,2020-01-01 01:51:52+00:00,1490.0,4.95291,34.9614252,arabian_sea,Indian Ocean,2901857,234,35.13866882784214,4.816810552160181,27.67542369168791
1,11.415,66.628,2020-01-01 01:51:52+00:00,1500.0,4.97499,34.9690675,arabian_sea,Indian Ocean,2901857,234,35.14642806480843,4.837534388108491,27.67916144832907
1,11.415,66.628,2020-01-01 01:51:52+00:00,1510.0,4.97391,34.975409899999995,arabian_sea,Indian Ocean,2901857,234,35.15288084004714,4.835396007327147,27.68449225143854
1,11.415,66.628,2020-01-01 01:51:52+00:00,1520.0,4.91994,34.97028,arabian_sea,Indian Ocean,2901857,234,35.147793952491455,4.781179712068003,27.686691540635593
